"Type_MRG_PA","gmw1996_ha","gmw2016_ha","gmw2020_ha","max_extent_ha","loss_since1996_ha","gain_f2016t2020_ha"
"OpenCoast_61511_8483_3440",5.25600978681255,5.25600978681255,5.25600978681255,5.25605537110713,4.55842945781271e-05,0
"OpenCoast_62834_8483_10072",986.010207067829,987.667105630865,992.793909914972,998.122298154883,5.32838823991119,2.01084148691241
"Delta_50000_8483_10075",2.15599919567863,2.03911669371473,2.09621291377931,2.15602090596599,0.0598079921866717,0
"OpenCoast_61511_8483_3466",40.0262770408759,38.1383758390805,39.3208261424745,41.0131372089996,1.69231106652506,0.313753488827124
"Delta_50001_8483_9876",16.8277870185399,15.7474413947925,16.3233456854448,16.9146956279064,0.59134994246158,0
"Delta_50000_8483_8795",14.1537970191864,14.1537970191864,14.1537970191864,14.1539328314275,0.000135812241133237,0
"OpenCoast_60132_8323_102604",4.29278943625502,3.90579793727465,3.86787913403454,4.45545272072563,0.587573586691091,0.0605434027262032
"OpenCoast_60155_8323_102604",122.327605001085,117.044799154794,116.84767794081,140.529864606512,23.6821866657027,4.08672122156912
"Delta_8736_8464_42",58991.6250317801,57748.4962230017,57395.9219200377,59960.4732221898,2564.55130215207,107.660958008978
"OpenCoast_61531_8464_42",9.97220214634324,71.0798196594242,30.8146136609254,135.08249023018,104.267876569255,0.546805749180913
"OpenCoast_62433_33179_888818",111.895185040124,108.135929341235,116.041421804743,121.380757510046,5.3393357053033,5.3205346281379
"Delta_8736_8464_478602",155.508130417932,132.164528731351,66.6270016248962,163.219151676376,96.5921500514797,0.194230908064172
"Estuary_6400_8321_17753",43.1701934582888,42.5635279823512,43.1701975571123,43.3359053393189,0.165707782206546,0.110304703247547
"Estuary_6400_8321_17747",29.7987856100061,29.2763057381616,29.4566612683944,29.9093796539594,0.452718385565039,0
"Estuary_6887_8464_555576263",711.51945499797,711.746053997473,718.600240771068,730.517404149123,11.9171633780545,8.76282234854009
"OpenCoast_61315_8492_8895",1674.19450575341,1658.41346000743,1644.14788958055,1710.21230294784,66.0644133672881,9.87267572193119
"OpenCoast_60055_8464_10822",519.416418210409,519.721908243207,516.266521165845,525.806040073035,9.53951890718952,1.1451480942104
"OpenCoast_62740_8404_13939",0.00349169482216239,0.00349169482216239,0.00349169482216239,0.00349171221833676,1.7396174371246e-08,0
"Estuary_212_8323_125976",58.6254317501573,60.2467349374807,60.1508188812817,61.6649447150893,1.51412583380765,0.26710771791935
"Lagoon_8509_8429_306793",19.7410041935294,25.0509879030756,30.0958216914251,38.4057960094345,8.30997431800943,5.7303006735242
"Lagoon_8518_8429_306793",1134.88669148919,1179.22613712126,1271.59227597649,1356.37449591009,84.7822199335963,85.3333163327665
